N,P,K,temperature,humidity,ph,rainfall,label,previous_week_avg,previous_month_avg,daily_price,price_change_percentage
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,chickpea,1247.31,2467.33,1216.97,-2.43
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,chickpea,1395.01,2412.94,1428.74,2.42
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,1338.49,2273.22,1404.16,4.91
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,1247.64,2652.41,1116.14,-10.54
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,chickpea,1294.96,2302.12,1487.99,14.91
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,chickpea,1312.48,2506.14,1142.02,-12.99
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,1362.03,2351.95,1524.68,11.94
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,1253.07,2344.26,1078.85,-13.9
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,1306.45,2493.92,1136.24,-13.03
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,1367.14,2449.3,1377.14,0.73
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,1300.19,2428.29,1323.45,1.79
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,1243.09,2340.75,1378.01,10.85
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,chickpea,1401.26,2417.31,1304.89,-6.88
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,chickpea,1340.84,2431.48,1149.93,-14.24
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,1243.27,2554.37,1302.55,4.77
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,1217.46,2356.77,1119.24,-8.07
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,1346.42,2275.87,1186.51,-11.88
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,1372.02,2339.4,1434.89,4.58
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,1259.67,2307.76,1162.61,-7.71
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,1356.49,2610.26,1490.87,9.91
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,1291.47,2535.22,1177.17,-8.85
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,chickpea,1270.67,2626.52,1085.03,-14.61
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,1229.14,2351.14,1054.55,-14.2
30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,chickpea,1248.32,2501.2,1218.89,-2.36
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,1390.57,2594.96,1324.58,-4.75
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,1263.92,2419.86,1298.16,2.71
22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,chickpea,1265.65,2517.64,1231.25,-2.72
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,1322.45,2442.43,1240.91,-6.17
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,1401.73,2573.43,1250.39,-10.8
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,chickpea,1385.73,2462.96,1549.75,11.84
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,chickpea,1372.01,2438.07,1175.46,-14.33
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,1265.77,2484.64,1316.46,4
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,1263.61,2323.73,1390.58,10.05
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,1408.92,2478.26,1270.15,-9.85
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,1266.5,2275.34,1423.91,12.43
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,1235.59,2498.59,1151.84,-6.78
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,1322.87,2528.55,1453.73,9.89
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,1057.45,4402.93,942.26,-10.89
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,1196.17,4748.08,1231.13,2.92
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,1136.27,4664.54,1025.61,-9.74
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,1199.05,4566.04,1157.01,-3.51
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,1119.95,4417.31,1007.83,-10.01
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,kidneybeans,1163.77,4431.65,1199.78,3.09
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,kidneybeans,1065.24,4554.25,997.71,-6.34
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,1087.3,4686.15,1021.12,-6.09
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans,1129.45,4588.95,1184.91,4.91
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans,1203.53,4691.56,1100.61,-8.55
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans,1022.4,4503.43,1051.56,2.85
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,1026.45,4597.07,1056.27,2.91
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,1083.02,4706.89,955.2,-11.8
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,1031.19,4689.8,1029.8,-0.13
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,1153.85,4572.46,1066.07,-7.61
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,1179.99,4718.29,1248.91,5.84
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,1070.6,4634.62,1025.95,-4.17
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans,1034.48,4765.45,921.77,-10.9
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,1206.21,4576.93,1092.27,-9.45
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,1124.55,4747.71,1202.89,6.97
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,1177.48,4662.04,1245.4,5.77
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,kidneybeans,1186.01,4498.4,1182.25,-0.32
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,1060.41,4793.6,1201.68,13.32
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,1024.05,4680.76,1154.69,12.76
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,1052.28,4625.71,1183.44,12.46
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,1022.96,4677.5,960.77,-6.08
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,1201.05,4786.95,1361.13,13.33
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,1111.01,4743.35,1225.85,10.34
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,1079.99,4730.09,929.98,-13.89
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,kidneybeans,1135.42,4490.53,1006.18,-11.38
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,1031.56,4677.04,982.01,-4.8
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,1161.12,4424.67,1096.78,-5.54
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,1124.07,4714.82,1062.95,-5.44
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,1141.35,4752.92,1181.02,3.48
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,kidneybeans,1062.76,4408.29,1180.76,11.1
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,1020.42,4748.41,1029.28,0.87
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,1203.98,4718.04,1383.83,14.94
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,1086.31,4705.4,1054.35,-2.94
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,1112.14,4649.53,1236.81,11.21
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,1212.98,4705.84,1183.06,-2.47
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,1100.44,4693.56,1014.2,-7.84
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,1038.26,4540.38,971.99,-6.38
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,1075.43,4491.97,927.7,-13.74
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,kidneybeans,1019.74,4793.62,997.64,-2.17
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,kidneybeans,1093.03,4670.39,1000.64,-8.45
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,1206.16,4713.07,1057.59,-12.32
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,1099.68,4750.18,1246.4,13.34
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,1109.65,4643.89,998.81,-9.99
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,1214.4,4491.2,1375.7,13.28
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,1146.1,4641.62,1150.46,0.38
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans,1062.3,4469.14,973.22,-8.39
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,kidneybeans,1053.45,4710.36,1006.08,-4.5
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,1027.74,4786.17,1146.07,11.51
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,1201.72,4796.49,1084.15,-9.78
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans,1095.42,4701.82,1159.84,5.88
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,1046.95,4724.86,960.4,-8.27
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,1060.93,4613.32,1090.51,2.79
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,1132.18,4435.12,1260.39,11.32
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,1069.29,4450.33,1194,11.66
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,1207.3,4743.38,1319.4,9.29
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,1147.22,4618.87,1005.07,-12.39
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans,1097.86,4547.6,1018.73,-7.21
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,kidneybeans,1160.85,4596.88,1014.95,-12.57
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,1060.2,4671.83,925.38,-12.72
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,1186.41,4596.59,1179.5,-0.58
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans,1134.65,4728.4,1082.85,-4.57
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,1151.77,4624.82,1071.27,-6.99
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,1191.89,4717.5,1248.55,4.75
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,1186.28,4745.45,1260.43,6.25
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,1183.57,4677.52,1247.53,5.4
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans,1139.89,4699.62,1023.14,-10.24
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,1192.34,4747.27,1023.95,-14.12
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans,1181.33,4450.08,1122.9,-4.95
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,1164.87,4462.83,1275.99,9.54
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans,1182.59,4601.52,1007.47,-14.81
5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,kidneybeans,1073.57,4645.3,1228.55,14.44
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,1142.53,4502.45,1188.46,4.02
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans,1124.16,4710.47,991.62,-11.79
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,1168.37,4615.04,1330.65,13.89
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,1084.54,4651.58,1225.11,12.96
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,1036.67,4773.42,1095.1,5.64
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,1029.73,4518.91,1094.04,6.25
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans,1029.64,4631.4,982.03,-4.62
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,1140.35,4416.83,1267.45,11.15
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,1210.87,4786.08,1301.56,7.49
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,1042.18,4701.83,893.54,-14.26
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,1020.59,4527.97,1017.11,-0.34
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,1170.25,4671.85,1151.26,-1.62
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans,1070.89,4797.38,1047.17,-2.21
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,1106.44,4463.98,1204.3,8.84
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans,1154.9,4486.84,1010.21,-12.53
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,1152.27,4660.33,1073.89,-6.8
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,1206.34,4458.95,1181.85,-2.03
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,1204.89,4566.42,1254.96,4.16
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,1095.69,4508.21,1254.78,14.52
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,1098.03,4756.17,1009.07,-8.1
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans,1058.79,4410.98,1106.96,4.55
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,1089.87,4744.27,1081.11,-0.8
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,1209.81,4472.74,1343.6,11.06
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,1171.49,4706.9,1292.66,10.34
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,2254.43,4174.71,2005.03,-11.06
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,2108.74,4292.56,2182.54,3.5
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,2261.54,4116.83,2001.9,-11.48
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas,2127.27,4198.44,2082.79,-2.09
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas,2142.33,4120.86,1862.25,-13.07
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,2218.62,4031.82,2416.67,8.93
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas,2164.3,4106.31,1847.2,-14.65
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas,2116.72,4081.22,2103.98,-0.6
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,2222.23,4040.88,2352.22,5.85
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,2274.25,4236.16,1960.14,-13.81
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,2198.33,3966.19,2028.21,-7.74
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas,2299.56,3981.22,2298.79,-0.03
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas,2225.86,4205.2,2265.69,1.79
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas,2104.18,4054.8,2115.36,0.53
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,2119.8,4064.47,1822.95,-14
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,2117.95,4082.99,1884.58,-11.02
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,2215.74,4200,2415.55,9.02
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,2142.26,3991.21,1888.12,-11.86
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas,2229.52,4206.81,1916.22,-14.05
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,2289.47,3945.01,2317.83,1.24
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,2244.04,4272.61,2388.17,6.42
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,2262.58,4060,2476.28,9.44
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,2118.25,4282.14,2148.49,1.43
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,2265.69,4105.15,2363.28,4.31
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas,2207.51,4216.85,1930.44,-12.55
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,2114.3,4023.06,1898.35,-10.21
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,2276.59,4011.9,2601.6,14.28
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,2169.61,3997.06,2358.17,8.69
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,2233.97,4123.5,2271.07,1.66
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas,2246.07,4015.6,2580.51,14.89
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,2297.19,4184.35,2090.13,-9.01
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,2238.28,3953.1,1923.12,-14.08
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,2153.77,4109.27,2391.72,11.05
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,2247.66,4221.3,2197.42,-2.24
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,2171.42,4072.63,2489.09,14.63
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,2110.25,4271.03,2160.06,2.36
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,2189.95,4214.32,2181.19,-0.4
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,2276.91,4284.5,2223.44,-2.35
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,2157.6,4161.16,2424.51,12.37
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas,2144.36,4173.4,2228.99,3.95
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas,2248.85,3976.84,2394.46,6.47
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,2284.04,3996.09,2104.2,-7.87
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,2296.51,3996.61,2540.66,10.63
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,2200.69,4023.11,2445.46,11.12
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas,2191.29,4130.14,2098.75,-4.22
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas,2220.82,3989.63,2148.25,-3.27
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,2296.11,4027.47,2404.08,4.7
28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas,2167.27,4233.61,1927.27,-11.07
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,2296.19,4105.73,2114.37,-7.92
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas,2116.93,3992.12,2129.49,0.59
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,2169.63,4255.77,2124.65,-2.07
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,2151.97,4171.08,2285.46,6.2
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas,2135.64,3991.27,1838.79,-13.9
5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas,2249.51,4189.74,2232.39,-0.76
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,2271.06,4246.49,2329.21,2.56
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,2275.88,4006.55,2010.91,-11.64
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas,2156.18,3947.05,2176.34,0.93
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas,2289.55,3939.96,2029.99,-11.34
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,2192.67,4297.77,2071.74,-5.52
25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,pigeonpeas,2203.68,3940.85,1971.2,-10.55
34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas,2299.56,4310.27,1958.03,-14.85
20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas,2292.59,4179.87,2545.64,11.04
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,2193.18,4130.46,2185.84,-0.33
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,2235.6,3980.08,1920.36,-14.1
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,2163.82,4206.09,1970.28,-8.94
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas,2236.92,4312.18,1964.4,-12.18
29,78,25,19.95991719,59.33157782,5.982854523,195.787103,pigeonpeas,2236.75,4101.72,2483.78,11.04
30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas,2137.66,4201.27,2354.49,10.14
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,2291.15,4197.52,2289.21,-0.08
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas,2225.8,4271.78,2272.95,2.12
3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas,2108.31,4296.6,2228.18,5.69
